"Month","Longitude","Latitude","Location","Crime.type","Town","Population"
"2015-01","-6.193796","54.719641","Crossreagh Drive","ASBO","NEWTOWNABBEY","118,261"
"2015-02","-6.047749","54.504939","Elmwood Drive","ASBO","BANGOR","62,789"
"2015-01","-5.876621","54.696591","Kinbayne Avenue","BURG","CARRICKFERGUS","28,653"
"2015-02","-7.289909","54.979632","Church Road","VISO","",NA
"2015-02","-5.960980","54.592890","Dairy Street","VISO","BELFAST","335,665"
"2015-02","-6.579318","54.192450","Dungormley Estate","VISO","NEWTOWNHAMILTON","2,903"
"2015-01","-5.939684","54.634345","North Circular Road","ASBO","BELFAST","335,665"
"2015-02","-7.560129","54.358319","Tattygare Road","ASBO","LISBELLAW","1,279"
"2015-02","-5.954585","54.576016","Lisburn Road","VISO","",NA
"2015-01","-5.886064","54.598495","Holywood Road","ASBO","BELFAST","335,665"
"2015-02","-6.030026","54.516135","Victory Street","ASBO","LISBURN","121,654"
"2015-02","-6.543572","54.315228","Drumatee Road","VISO","MARKETHILL","1,713"
"2015-01","-6.645711","55.201457","Causeway Street","VISO","PORTRUSH","6,621"
"2015-02","-5.924387","54.632709","Mount Vernon Park","VISO","BELFAST","335,665"
"2015-02","-7.648518","54.352195","Derrin Park","OTTH","ENNISKILLEN","13,826"
"2015-01","-7.308600","54.497868","Denamona Court","OTTH","FINTONA","1,458"
"2015-02","-6.745148","54.646838","Burn Road","SHOP","COOKSTOWN","10,718"
"2015-02","-5.671813","54.659042","Railwayview Street","ASBO","BANGOR","62,789"
"2015-01","-6.262581","55.199969","Mcauley Park","OTTH",NA,NA
"2015-02","-5.925144","54.610853","Bentinck Street","CDAR","BELFAST","335,665"
"2015-02","-5.937762","54.611437","Kinnaird Terrace","ASBO","BELFAST","335,665"
"2015-02","-7.355301","54.171991","Wattlebridge Road","ASBO","NEWTOWNBUTLER","973"
"2015-01","-6.772021","54.499940","Old Eglish Road","OTTH","DUNGANNON","15,987"
"2015-01","-6.776714","54.504031","Fairmount Park","ASBO","DUNGANNON","15,987"
"2015-01","-5.922608","54.585579","Hatfield Street","CDAR","BELFAST","335,665"
"2015-02","-6.646397","54.350153","Charlemont Gardens","BURG","ARMAGH","175,621"
"2015-01","-5.659456","54.636475","Crochan Court","ASBO","BANGOR","62,789"
"2015-01","-5.928819","54.600385","Rosemary Street","OTCR","BELFAST","335,665"
"2015-01","-6.192257","54.509883","Willow Lodge","DRUG","LISBURN","121,654"
"2015-02","-5.800375","54.258053","Warren Close","VISO","DOWNPATRICK","11,012"
"2015-01","-5.920489","54.587699","Shaftesbury Avenue","VISO","BELFAST","335,665"
"2015-01","-6.273196","54.350555","Victoria Gardens","ASBO","CARRICKFERGUS","28,653"
"2015-01","-5.940785","54.623609","Vancouver Drive","ASBO","BELFAST","335,665"
"2015-01","-6.272986","54.867893","Broughshane Street","VISO","BALLYMENA","30,265"
"2015-01","-6.034917","54.561876","Glenkeen","VECR","RANDALSTOWN","5,127"
"2015-02","-6.285227","54.454922","Springhill Road","VISO","BANGOR","62,789"
"2015-02","-6.259509","54.106766","Lassara Heights","ASBO","WARRENPOINT","7,651"
"2015-01","-6.336053","54.176567","North Street","CDAR","BALLYCASTLE","5,765"
"2015-01","-5.945826","54.596084","Marchioness Green","ROBY","BELFAST","335,665"
"2015-02","-5.918736","54.574155","Whitehall Parade","VECR","BELFAST","335,665"
"2015-01","-5.952694","54.569937","Osborne Gardens","CDAR","BELFAST","335,665"
"2015-01","-6.276779","54.335889","Bannview Mews","SHOP","BANBRIDGE","14,634"
"2015-01","-5.925203","54.602102","Victoria Street","OTTH","BALLYMONEY","11,365"
"2015-02","-6.147043","54.194571","Newry Road","ASBO","BANBRIDGE","14,634"
"2015-02","-6.666327","54.265177","Dundrum Road","OTTH","NEWCASTLE","7,524"
"2015-01","-5.903896","54.600504","Harland Close","OTTH","BELFAST","335,665"
"2015-01","-6.320988","54.749204","New Street","DRUG","CLADY","597"
"2015-01","-6.950784","55.050794","Market Street","DRUG","BALLYMONEY","11,365"
"2015-01","-6.145303","54.193726","Aonach Court","CDAR","HILLTOWN","997"
"2015-01","-6.338388","54.175242","Marcus Street","ASBO","NEWRY","27,234"
"2015-02","-5.969702","54.556306","Upper Malone Park","BURG","BELFAST","335,665"
"2015-02","-5.825900","54.589702","Kinross Avenue","ASBO","BELFAST","335,665"
"2015-01","-5.978522","54.617327","Forthriver Green","CDAR","BELFAST","335,665"
"2015-01","-5.828065","54.641433","Victoria Road","ASBO","BREADY","94"
"2015-02","-5.915143","54.596349","Laganbank Road","VISO","BELFAST","335,665"
"2015-01","-5.945230","54.610692","Foyle Court","DRUG","BELFAST","335,665"
"2015-01","-6.550000","54.489224","Mount Hall","VISO","PORTADOWN","22,611"
"2015-01","-6.484126","54.219645","Gleann Abhainn","VISO","WHITECROSS","363"
"2015-02","-7.302404","54.986837","Knockwellan Park","ASBO","LONDONDERRY","87,269"
"2015-02","-5.918121","54.600758","Station Street","THPR","BELFAST","335,665"
"2015-02","-7.598347","54.428147","Baragh Gardens","CDAR","BALLINAMALLARD","1,347"
"2015-02","-6.713843","55.182019","Mullaghacall Crescent","VISO","PORTSTEWART","7,825"
"2015-01","-6.047962","54.509543","Market Place","ASBO","CARRICKFERGUS","28,653"
"2015-01","-6.350375","54.158830","Chancellors Road","VISO","NEWRY","27,234"
"2015-01","-5.966436","54.614752","Crumlin Road","CDAR","BELFAST","335,665"
"2015-02","-7.308627","54.979255","Windridge Drive","BURG","LONDONDERRY","87,269"
"2015-01","-5.961537","54.623852","Deerpark Road","OTTH","GLENARM","1,927"
"2015-02","-6.011698","54.544973","Laurel Way","ASBO","DUNMURRY",NA
"2015-02","-6.339119","54.175351","The Mall","DRUG","NEWRY","27,234"
"2015-01","-5.710843","54.646856","Rathgael Road","ASBO","BANGOR","62,789"
"2015-02","-5.922687","54.594970","Friendly Street","ASBO","BELFAST","335,665"
"2015-01","-6.177261","54.873475","Rathkeel Road","ASBO","BROUGHSHANE","2,965"
"2015-02","-7.344543","55.023649","Templegrove","BURG","LONDONDERRY","87,269"
"2015-01","-5.934292","54.600173","Berry Street","OTCR","BELFAST","335,665"
"2015-02","-5.868271","54.591903","Holland Park","OTTH","BALLYMENA","30,265"
"2015-02","-5.815128","54.644929","Rannoch Road","OTTH","HOLYWOOD","12,657"
"2015-02","-5.538195","54.606231","Millbank Court","VISO","OMAGH","21,325"
"2015-02","-7.289062","54.973663","Stevenson Park","ASBO","LONDONDERRY","87,269"
"2015-01","-5.794552","54.590024","Inchmarnock Drive","ASBO","DUNDONALD","16,257"
"2015-01","-6.353908","54.185132","Second Avenue","ASBO","NEWRY","27,234"
"2015-01","-6.295283","54.206312","Glenvale Heights","ASBO","NEWRY","27,234"
"2015-01","-7.531374","54.319752","Dunarden Drive","ASBO","LISBELLAW","1,279"
"2015-01","-5.670077","54.603272","Regency Park","ASBO","NEWTOWNARDS","28,654"
"2015-02","-6.754851","54.484869","Jacksonville Road","CDAR","MOYGASHEL",NA
"2015-02","-6.659125","54.342317","Irish Street","VISO","KILLYLEAGH","2,501"
"2015-02","-5.894489","54.598364","Newtownards Road","CDAR","BELFAST","335,665"
"2015-01","-6.672100","54.753846","Durnascallon Lane","ASBO","DESERTMARTIN","1,279"
"2015-01","-5.938035","54.546938","Ballycairn Drive","OTTH","BELFAST","335,665"
"2015-02","-6.676774","54.393605","Blackwatertown Road","ASBO","DUNGANNON","15,987"
"2015-02","-6.943699","55.039370","Woodland Walk","CDAR","LIMAVADY","12,128"
"2015-01","-5.934882","54.589437","Donegall Road","CDAR","BELFAST","335,665"
"2015-01","-5.533161","54.637741","Millisle Road","OTTH","DONAGHADEE","6,926"
"2015-02","-6.672999","54.352201","Cathedral Road","BURG","ARMAGH","175,621"
"2015-01","-6.396198","54.357185","Old Gilford Road","VISO","PORTADOWN","22,611"
"2015-01","-5.947791","54.083261","Binnian View Park","VECR","BALLYMARTIN","426"
"2015-02","-5.877825","54.696702","Kinbayne Crescent","ASBO","CARRICKFERGUS","28,653"
"2015-02","-7.300044","54.606437","Mountjoy Road","ASBO","OMAGH","21,325"
"2015-01","-5.991990","54.583103","Aitnamona Crescent","VISO","BELFAST","335,665"
"2015-02","-6.500783","55.071973","Greenville Avenue","OTTH","BALLYMONEY","11,365"
"2015-01","-5.919741","54.585997","Balfour Avenue","OTTH","WHITEHEAD","3,803"
"2015-02","-7.542255","54.316937","Rathview Park","BURG","CROSSMAGLEN","1,629"
"2015-01","-6.398683","54.190740","Weavers Brook","VISO","BESSBROOK","2,817"
"2015-02","-6.343576","54.151207","Flagstaff Road","OTCR","NEWRY","27,234"
"2015-01","-5.911216","54.662735","Altmore Green","VISO","NEWTOWNABBEY","118,261"
"2015-01","-6.001834","54.762243","Hamlet Way","OTTH","BALLYCLARE","18,675"
"2015-01","-6.207565","54.714670","Craigmore Park","POSW","ANTRIM","21,896"
"2015-02","-5.948278","54.613790","Oldpark Road","CDAR","BELFAST","335,665"
"2015-02","-6.013257","54.541521","Hazel Avenue","ASBO","DUNMURRY",NA
"2015-01","-6.541581","54.342840","Hillside Avenue","OTCR","HAMILTONSBAWN","901"
"2015-01","-6.438146","54.425694","Bridge Street","SHOP","CUSHENDALL","1,410"
"2015-01","-6.655185","54.349964","Upper English Street","ASBO","ARMAGH","175,621"
"2015-01","-5.939353","54.629874","Chichester Gardens","BURG","BELFAST","335,665"
"2015-01","-5.876184","54.605448","Palmerston Road","VISO","BELFAST","335,665"
"2015-01","-7.311127","55.030219","Liscloon Drive","OTCR","LONDONDERRY","87,269"
"2015-02","-5.896379","54.597723","Mourne Street","OTTH","BELFAST","335,665"
"2015-02","-5.799274","54.591107","Ardnoe Avenue","BURG","DUNDONALD","16,257"
"2015-02","-5.953955","54.080356","Ballykeel Court","OTTH","BALLYMARTIN","426"
"2015-02","-7.277158","55.005194","Fallowlea Park","VISO","LONDONDERRY","87,269"
"2015-01","-5.905794","54.687665","Tynan Close","ASBO","NEWTOWNABBEY","118,261"
"2015-02","-5.987218","54.597372","Moyard Parade","ASBO","BELFAST","335,665"
"2015-02","-7.352517","54.956743","Primity Crescent","PUBO","NEW BUILDINGS",NA
"2015-02","-5.993975","54.580485","Coolnasilla Park East","VISO","BELFAST","335,665"
"2015-01","-7.464700","54.827658","Railway Street","ASBO","COMBER","9,256"
"2015-02","-6.326978","54.471680","Kelly Gardens","ASBO","LURGAN","28,568"
"2015-02","-5.817504","54.722531","Pinewood Avenue","ASBO","CARRICKFERGUS","28,653"
"2015-02","-6.735485","54.644725","Woodland Drive","ASBO","NEWTOWNABBEY","118,261"
"2015-02","-5.927653","54.600778","Waring Street","OTTH","BELFAST","335,665"
"2015-01","-6.189383","54.716970","Dunamoy Drive","ASBO","ANTRIM","21,896"
"2015-01","-7.180825","55.019737","Woodvale Road","VISO","BELFAST","335,665"
"2015-02","-6.343628","54.172116","Cleary Crescent","VISO","NEWRY","27,234"
"2015-01","-7.309466","54.597480","Railway Terrace","SHOP","CASTLEDAWSON","3,369"
"2015-02","-6.342979","54.171882","Cleary Crescent","VISO","NEWRY","27,234"
"2015-01","-5.892253","54.528699","Ivanhoe Avenue","OTTH","CARRYDUFF","7,123"
"2015-01","-5.819320","54.338118","Loughinisland Road","VISO","DOWNPATRICK","11,012"
"2015-01","-6.644605","55.196118","Girona Crescent","CDAR","PORTRUSH","6,621"
"2015-02","-6.008666","54.572318","Stewartstown Park","BURG","BELFAST","335,665"
"2015-02","-5.889098","54.219627","Mourne Park","VISO","NEWTOWNSTEWART","1,524"
"2015-01","-6.241739","54.103947","Well Road","VECR","BALLYWALTER","2,123"
"2015-02","-6.278053","54.343293","Cline Walk","BURG","BANBRIDGE","14,634"
"2015-01","-5.891737","54.598019","Connswater Street","POSW","BELFAST","335,665"
"2015-02","-6.192257","54.509883","Willow Lodge","DRUG","LISBURN","121,654"
"2015-02","-7.385078","54.940393","Brookfield","OTCR","KESH","981"
"2015-01","-5.936846","54.625869","Skegoneill Avenue","CDAR","BELFAST","335,665"
"2015-02","-5.945343","54.598007","Albert Street","CDAR","LARNE","33,620"
"2015-02","-6.329301","54.464641","Castle Lane","SHOP","COMBER","9,256"
"2015-01","-5.932781","54.587541","Botanic Avenue","ASBO","BELFAST","335,665"
"2015-02","-6.346725","54.455968","Taghnevan Drive","ASBO","LURGAN","28,568"
"2015-01","-6.677054","55.132497","Castle Lane","ASBO","COMBER","9,256"
"2015-01","-6.272395","54.860231","Moat Road","ASBO","BALLYMENA","30,265"
"2015-02","-6.812549","54.776396","Disert Road","ASBO","DRAPERSTOWN","1,638"
"2015-01","-5.789981","54.368764","Drumnaconagher Road","OTTH","BALLYNAHINCH","5,567"
"2015-02","-6.758516","54.515677","Lambfield Drive","ASBO","DUNGANNON","15,987"
"2015-02","-6.267073","54.344016","Belmont View","OTTH",NA,NA
"2015-02","-5.968582","54.600879","Watermouth Crescent","ASBO","BELFAST","335,665"
"2015-01","-7.563836","54.189916","Main Street","BURG","BALLYMONEY","11,365"
"2015-01","-7.332157","55.028522","Galliagh Park","ASBO","LONDONDERRY","87,269"
"2015-01","-7.352742","55.015492","Rosskeen Park","CDAR","LONDONDERRY","87,269"
"2015-01","-5.943815","54.614810","Clifton Crescent","ASBO","BELFAST","335,665"
"2015-02","-5.666548","54.664629","Crosby Street","OTCR","BELFAST","335,665"
"2015-01","-5.558071","54.573917","Main Street","DRUG","BALLYMONEY","11,365"
"2015-02","-5.849169","54.580630","Farmhurst Green","VISO","BELFAST","335,665"
"2015-02","-6.366509","54.454036","Pinebank","ASBO","CRAIGAVON","17,213"
"2015-02","-5.706899","54.591413","Mill Street","ASBO","NEWTOWNSTEWART","1,524"
"2015-01","-5.978333","54.556819","Hillmount Gardens","CDAR","LARNE","33,620"
"2015-01","-5.934292","54.600173","Berry Street","SHOP","BELFAST","335,665"
"2015-02","-5.940811","54.571892","Notting Hill","OTTH","BELFAST","335,665"
"2015-01","-6.831602","54.270288","Hanslough Road","BURG","MIDDLETOWN","241"
"2015-01","-5.926645","54.437789","Creevytenant Road","ASBO","BALLYNAHINCH","5,567"
"2015-02","-7.322812","54.999402","Great James Street","DRUG","LONDONDERRY","87,269"
"2015-01","-5.983319","54.617694","Glencairn Way","ASBO","BELFAST","335,665"
"2015-01","-6.036210","54.506684","Dill Avenue","VECR","LISBURN","121,654"
"2015-01","-6.188447","54.712913","Rathmore Gardens","SHOP","ANTRIM","21,896"
"2015-02","-6.277602","54.867411","John Street","ASBO","OMAGH","21,325"
"2015-02","-5.981528","54.557240","Finaghy Road South","BURG","BELFAST","335,665"
"2015-01","-5.886684","54.595775","Uniondale Street","VISO","BELFAST","335,665"
"2015-02","-7.637740","54.472272","Reihill Park","POSW","IRVINESTOWN",NA
"2015-01","-5.920489","54.587699","Shaftesbury Avenue","ASBO","BELFAST","335,665"
"2015-01","-7.478990","54.819888","Lisnafin Park","ASBO","STRABANE","17,695"
"2015-01","-6.389743","54.443090","Parkmore","VISO","CRAIGAVON","17,213"
"2015-01","-7.471975","54.825813","Carrick Strand","SHOP","STRABANE","17,695"
"2015-01","-5.834689","54.636601","My Lady'S Mile","CDAR","HOLYWOOD","12,657"
"2015-01","-7.325920","54.991110","Bellevue Avenue","ASBO","LONDONDERRY","87,269"
"2015-01","-5.890631","54.215709","Dunwellan Park","CDAR","NEWCASTLE","7,524"
"2015-01","-6.345605","54.177462","Monaghan Street","ASBO","NEWRY","27,234"
"2015-01","-6.338205","54.177136","The Mall","VISO","NEWRY","27,234"
"2015-01","-5.925144","54.610853","Bentinck Street","SHOP","BELFAST","335,665"
"2015-01","-7.325381","55.033461","Ederowen Park","ASBO","LONDONDERRY","87,269"
"2015-02","-7.309149","54.979770","Windridge Drive","ASBO","LONDONDERRY","87,269"
"2015-01","-6.513993","54.969381","Ballymaconnelly Road","VISO","BALLYMENA","30,265"
"2015-01","-7.283736","55.001783","Kinsale Park","VISO","LONDONDERRY","87,269"
"2015-02","-7.332157","55.028522","Galliagh Park","OTTH","LONDONDERRY","87,269"
"2015-01","-7.276112","55.019883","Gransha Park","VISO","BELFAST","335,665"
"2015-02","-7.327805","54.998936","Creggan Street","CDAR","LONDONDERRY","87,269"
"2015-02","-6.034917","54.561876","Glenkeen","ASBO","RANDALSTOWN","5,127"
"2015-01","-6.192257","54.509883","Willow Lodge","ASBO","LISBURN","121,654"
"2015-02","-6.744168","54.623344","Riverdale Drive","OTTH","KILKEEL","69,258"
"2015-01","-5.989603","54.589469","Norglen Parade","OTTH","BELFAST","335,665"
"2015-01","-5.977928","54.624316","Springvale Gardens","PUBO","BELFAST","335,665"
"2015-02","-6.403113","54.477418","Coleman Drive","CDAR","LURGAN","28,568"
"2015-02","-5.687492","54.597217","Victoria Road","CDAR","BREADY","94"
"2015-01","-5.938368","54.551058","Mahee Close","CDAR","BELFAST","335,665"
"2015-02","-5.659332","54.662881","Hamilton Road","BURG","BANGOR","62,789"
"2015-01","-5.854590","54.615211","Glendhu Park","VISO","BELFAST","335,665"
"2015-02","-7.613769","54.357874","Underwood Park","VECR","ENNISKILLEN","13,826"
"2015-02","-5.800375","54.258053","Warren Close","VISO","DOWNPATRICK","11,012"
"2015-02","-6.784321","54.498951","Granville Road","ASBO","PORTADOWN","22,611"
"2015-01","-6.025131","54.553558","Juniper Square","POSW","DUNMURRY",NA
"2015-01","-6.550067","54.372160","Main Street","ASBO","BALLYMONEY","11,365"
"2015-02","-5.669344","54.659668","Main Street","VISO","BALLYMONEY","11,365"
"2015-02","-7.468321","54.823291","Ballycolman Avenue","ASBO","STRABANE","17,695"
"2015-02","-5.915693","54.404570","Chestnut Road","CDAR","ARTIGARVAN","612"
"2015-01","-5.923514","54.240524","Drumee Road","ASBO","CASTLEWELLAN","2,421"
"2015-01","-7.347870","55.030583","Pinetrees","VECR","DOWNPATRICK","11,012"
"2015-02","-6.218818","54.716732","Menin Road","OTCR","ANTRIM","21,896"
"2015-02","-7.328439","55.030190","Fergleen Park","ASBO","LONDONDERRY","87,269"
"2015-02","-5.954394","54.613462","Ardilea Street","VISO","BELFAST","335,665"
"2015-01","-5.960105","54.606065","Shankill Road","CDAR","BELFAST","335,665"
"2015-01","-6.370029","54.439564","Rosmoyle","VISO","CRAIGAVON","17,213"
"2015-01","-6.652750","54.346343","Linenhall Street","VISO","BALLYMONEY","11,365"
"2015-02","-6.446540","54.419675","Church Street","VISO","BALLYMONEY","11,365"
"2015-01","-6.218687","54.617398","Landgarve Manor","ASBO","CRUMLIN","5,126"
"2015-01","-6.637117","55.196043","Ballywillin Crescent","VISO","PORTRUSH","6,621"
"2015-02","-5.908908","54.661195","Doagh Road","VECR","KELLS",NA
"2015-02","-7.486522","54.818482","Summerhill Court","VISO","STRABANE","17,695"
"2015-02","-6.555675","54.951450","The Diamond","THPR","KILREA","2,732"
"2015-01","-6.274007","54.860775","Moat Road","CDAR","BALLYMENA","30,265"
"2015-01","-5.680808","54.653509","Clandeboye Road","ASBO","BANGOR","62,789"
"2015-01","-6.557923","54.778226","Main Street","CDAR","BALLYMONEY","11,365"
"2015-02","-6.448424","54.431379","Churchill Park","ASBO","PORTADOWN","22,611"
"2015-02","-5.993171","54.987154","Beechlands","VISO","BELFAST","335,665"
"2015-01","-6.446869","54.369429","Laurel Drive","ASBO","STRABANE","17,695"
"2015-02","-5.890470","54.685602","Jordanstown Road","ASBO","NEWTOWNABBEY","118,261"
"2015-01","-6.268694","54.350832","Bridge Street","VISO","CUSHENDALL","1,410"
"2015-01","-5.921608","54.576972","Haywood Avenue","ASBO","BELFAST","335,665"
"2015-02","-6.649310","55.115070","Wattstown Crescent","ASBO","COLERAINE","24,694"
"2015-01","-7.317980","54.995944","Foyle Street","VISO","LONDONDERRY","87,269"
"2015-01","-5.955906","54.623757","Dunowen Gardens","ASBO","BELFAST","335,665"
"2015-01","-5.687492","54.597217","Victoria Road","VECR","BREADY","94"
"2015-01","-7.634071","54.342405","The Point","VISO","ENNISKILLEN","13,826"
"2015-01","-6.346780","54.153372","Carriff Vale","ROBY","NEWRY","27,234"
"2015-02","-7.321893","54.999244","Great James Street","BURG","LONDONDERRY","87,269"
"2015-02","-6.019641","54.575598","Bunbeg Park","BURG","BELFAST","335,665"
"2015-01","-6.024470","54.570735","Colinvale","ASBO","DUNMURRY",NA
"2015-01","-7.322053","54.999964","Strand Road","ASBO","LONDONDERRY","87,269"
"2015-02","-6.341896","54.161436","Craigaveen Close","CDAR","NEWRY","27,234"
"2015-01","-6.813843","54.533248","Lismore Drive","POSW","DONAGHMORE","1,256"
"2015-02","-5.694666","54.594326","East Street","POSW","NEWTOWNARDS","28,654"
